Air_Flow_Rate_m3h,Reagent_Dosage_gh,Pulp_Density_pct,Froth_Depth_cm,pH_Level,Agitator_Power_kW
155.57758769851708,47.41169797522047,34.79219511976239,26.381568715330857,8.340025475526666,194.41729114604027
156.75961981522983,48.22715384469616,33.488363428643346,25.153614494233004,8.473372683174304,202.2535509744469
152.8311883198181,43.25428576132086,33.458755345571355,24.629003273758478,8.522967444210686,204.07204183974758
154.25678742693424,46.217594765845774,33.73164133940418,25.688967618308915,8.52973861351653,196.21812344040043
156.6341948108955,41.731896910953544,34.903814997203504,27.84663680650532,8.587615276112041,201.6573223204891
150.87132399170034,45.15817657187825,33.290856337005806,27.194899750903332,8.572241642624052,205.40749715464196
157.89841203872976,46.05923495667512,34.60888970145434,24.916426938612474,8.553320167342536,205.1270393540473
153.6262210569017,43.542065501691575,34.29643402258106,24.95626263853308,8.373826558053839,203.86921598791707
155.169585687717,42.13632339204274,33.76136000115162,27.58565501137408,8.560679807315141,208.9750857282584
157.6180487958393,44.49877987532119,33.914375275594864,26.94385248581038,8.538228342443992,209.18624382303113
156.97909624000846,43.285346890090146,34.44077931588046,26.438782995364658,8.390370994942216,208.45560408355527
159.94677804737665,46.09162552916594,34.54229050116874,26.8440455399152,8.421184253107128,193.19281056455756
155.7307940219491,46.37230319919897,33.893567462056716,27.307142122322244,8.5151483933146,198.43359465990187
157.12669513068917,43.80493415018206,33.905153632834775,25.125801251228165,8.41422885635097,193.84359003525518
157.66274580473038,45.69293543334915,34.39903177222095,26.89252021184526,8.555918188179449,191.64313511204568
156.53194136431867,43.44224987198019,33.96701540897329,27.27215340381254,8.654891905304408,202.93133978635862
157.45135976826654,46.63981009300988,33.03579791573071,25.591231903163866,8.597713901336524,203.69792693940218
156.12938093644632,46.58468826428481,33.37153817548363,28.376272570716,8.474150696558757,205.7257470167584
155.69875700977457,47.36833713837591,32.69872291061018,27.53252172194878,8.530514345249754,207.54082087339896
157.01953496713637,48.212351436727914,34.19462010679615,25.059482338048934,8.552843621428483,200.42387866432955
162.06512314644016,42.804464266384926,34.69962209066033,26.194926957473257,8.660172238049313,201.0249033597444
156.40206384079713,43.37991537680325,33.38014633374581,25.547157584107534,8.642484784227278,189.87588012470331
160.43002781386414,44.8847664931144,34.16754459969566,26.932202466455017,8.636546614364782,205.85359857191557
158.60539155714122,43.20720800298732,33.562392710533366,25.700997713435303,8.522739866897671,210.6427566989205
156.31765342311593,47.75668133512321,33.437827108307296,27.630499616638694,8.467774090249407,192.9060014616929
157.35347774565065,42.39628562683533,32.50967195763832,26.724520253085178,8.571198928984641,205.7066171860269
158.21454283939178,45.85340592694433,34.32989399586487,25.81838609644638,8.582559943308283,204.2961656870086
158.23622528050785,44.00280242471257,34.33249634216756,27.650508115249945,8.499409894663325,199.71297289147265
154.58412296506393,46.47169157582763,33.72848101580176,26.33653519304103,8.302700278196427,194.4004366006573
155.51269544440865,44.155299856366355,34.473206606926425,27.16925866510823,8.66344791104868,200.030647955453
161.44287349799066,43.58494138131319,33.11026349723203,27.36412459689591,8.581893030267318,208.51979847378215
160.54412937846888,44.22715625429235,33.390374580522625,27.868461711456494,8.593736161470101,203.53952447978276
161.45197363379518,43.206083113761586,32.65252319092832,27.941974462446943,8.408009029249419,193.73156074524908
159.90323190516258,46.75772695635648,32.79858169072277,27.08077235992477,8.631986440139078,196.15991011407587
159.6857881494974,46.41700239611854,33.55305852591228,28.334518842326126,8.48653147257117,191.1223188957416
157.02830125580527,45.73771222290209,34.11187949842165,29.214971494217377,8.357662689953552,198.8668291984027
159.22767757422324,45.346880121023666,33.602243749503245,29.910101140046226,8.361347291089132,195.1181440697703
158.03583426443763,46.23553614847689,33.70351659072663,26.096099104172616,8.550812317459911,202.3363349713639
159.69891040670532,45.96388213474822,33.93963575913568,28.463891487767466,8.518058036206655,208.37380188238762
155.75144696772898,46.960314710911085,33.35254331904923,27.999463896002233,8.427721831551226,195.97047347101093
160.16428949526806,43.70164326683445,33.14444960145618,28.162425000932714,8.426141227428277,192.15448885555003
160.79886902155795,43.2640697423265,34.038717508669784,25.7821521958674,8.52772232318703,196.51245205183142
160.81601806629925,43.38615956218107,33.87128838846288,28.276991661932367,8.536892515785958,190.8406748785339
160.50965896571566,43.16333305220207,34.103538484202055,27.16091521654873,8.557942235218261,198.48433780961645
160.03975190380848,43.39714632281977,33.72269902021484,26.16032151602471,8.453995889140698,194.67665571376114
159.61960995720864,46.54050890276793,33.59160892803726,26.985291175936045,8.56002919570602,198.06559244487653
163.55336715314922,46.54879238377739,32.789976767322656,27.848658434183726,8.552511588825274,198.03061951717956
162.74720502119422,42.37136386078372,33.564840866712544,26.985570520290903,8.505520085087056,212.64963550161815
162.08277083202486,43.09069365305136,33.15479574294847,28.0628479233269,8.539137378786057,192.85029346080137
157.67393965903128,43.31901873804536,33.44656350435367,28.910812503574626,8.378844365850364,202.7591346680841
161.65719790952275,42.70226238598774,33.49318924270753,28.03622152002953,8.56731014374191,206.02701853848265
158.767020650714,44.82326120924189,32.947017248711404,27.281304491676597,8.470193989553318,203.03494673472719
158.48604766969333,45.09152674497043,33.21635074905822,26.964584206226764,8.535738699775544,204.9618572992975
162.8192812284477,44.817811195745996,33.69130991256628,27.32154104383018,8.528638357324269,202.1031195274112
159.7373318269003,44.399338657113084,33.15493827876403,27.547933345830216,8.312509543937926,200.76008130637356
157.33611765075116,45.07624017274714,33.58160344745475,28.140679644288575,8.568474520171499,206.67276356122753
157.84888424191317,44.04864461765684,34.301424781888144,28.67364214188145,8.550808336698354,190.4305019988773
159.42273987923352,44.880434878578896,33.88534670603631,28.383573220951373,8.361605830151689,189.37921167708402
159.89312112875515,44.287829482813265,33.81456887255507,27.276646154786036,8.504967521170604,198.31742676677533
158.17863879833791,43.85954277273546,33.4087965647741,27.790761287150332,8.599794634622706,198.0179307564187
160.51504302780833,40.95700141112895,33.582918679927374,27.421118061930642,8.423215527206528,192.62566108121428
159.76669693666497,46.61274555562615,33.88751908642605,28.12526586615384,8.544132762827257,201.265158958066
158.4004996302244,45.66003052157304,33.09106274485421,27.748659313178994,8.49548116042313,199.3927449092065
161.5750721377909,41.868220023827796,34.275949305509535,26.71615238287123,8.355347830762659,199.10601068465104
157.96509571599316,47.708910292157576,33.68357959912861,27.96349040758138,8.389939454196421,203.31485125909745
159.2828177205126,44.27171324455141,33.77139567302171,26.582040885332816,8.598162818792016,197.3627914153959
158.24434942314184,46.123000847768516,31.65212902135113,27.55826095436281,8.56049265988433,199.57210144670887
159.59300061234725,44.436166031959324,33.41592844233872,28.854052314533234,8.67962320034393,201.42467516006454
159.65412743573472,45.770639914214925,33.77573210120835,25.76881033741681,8.561746436558597,197.26474331253178
158.77266284457636,45.54201263965735,32.1995049714593,26.40840379242457,8.532444622654413,202.17407444991125
160.22001331945802,44.83672144141725,32.2844719170386,27.332227214322874,8.641591091839484,190.76471711383326
159.04371506514636,46.04093657778797,32.84358350914152,28.736687745812766,8.569389832174231,200.4242096797922
161.138628989871,42.9445952101776,33.249963064747746,27.837977614764426,8.413942649779747,194.93567489696562
161.1173721435509,44.56607755782378,32.922756290322745,28.979841473527863,8.493703529653054,188.36989463441995
160.7224843550249,43.20575382448925,33.86961045715107,25.922834952194023,8.584500384917371,193.73838837462125
159.53158277496277,47.007399287128386,32.17064911407802,28.164207544365286,8.566609895625039,200.91425319519348
162.2251330529688,45.43233711104334,33.35521198212451,27.588168240183936,8.554794418471872,207.9315403290101
157.34233710738917,41.72852522680494,31.81584471443656,27.720360229372734,8.488588195748921,191.22965297423036
160.82118038065377,43.37646151705158,33.06952206767015,27.70295357937472,8.57768550794498,201.9877842651249
159.72701693215524,42.79304546448703,34.037147026194766,27.91377553464632,8.490104007391926,191.91005644087102
161.8932743886553,42.610838569460945,33.31585563810439,25.894708002841377,8.651841586692473,200.50380240927333
159.75095444031572,44.738227776931915,32.95950899335806,28.457393898601893,8.41078404676629,201.38317143818426
160.57829057187453,42.5562324123634,32.68459887214768,27.012391909731175,8.641689921791157,199.02646412049862
157.33998524306514,44.91437130862191,33.14487259414085,27.896511092103253,8.399379740169223,201.83598734663798
158.44774032509912,46.65860666341466,32.30919320696867,26.766777391327253,8.425935315345585,200.31176799022336
155.60857007094816,46.00401002918113,33.96588780246499,26.56020206061243,8.450933087636345,203.46805415442086
155.0919536661104,45.149955967763226,33.25721631046804,26.99620910373828,8.442522351520799,195.471240194512
157.70223658554383,44.268461865028854,33.04233086004569,28.18216118301527,8.460321711954164,192.44737925150395
158.54152931730474,45.14557693650131,31.908938291880613,26.217958716400076,8.445003703086519,202.67185238272572
156.54123763210757,45.80011325770444,32.7854012321454,27.31659549861237,8.65546093776142,204.98457039340732
158.0396702328315,46.37699615110713,33.169276151331566,25.80293686340301,8.318448124838735,196.75882980217227
155.49127286488775,46.217551882907536,33.519132595353966,27.16401691544764,8.377282949081327,205.83616623510562
155.1868497784698,44.702898814819854,32.23997098489827,27.096866321077513,8.49592294844808,200.91854518596742
155.1249827408568,45.42348823091162,32.48913824437655,26.13794210095951,8.427047751023013,193.20748228596028
156.10272620479807,45.26997766873188,32.35564891169633,29.09912954445262,8.456996017562476,204.9712674093365
153.73512397161193,41.711159603359704,32.43376287172842,28.192466995337643,8.579804854117732,191.0103213786866
158.30538197701563,43.54046958077372,33.86486045288082,28.57606972561507,8.56481667185238,198.91806289742053
156.00329425067014,45.93904342416265,32.48376430638461,27.858907553753834,8.46632713362139,210.3333104200848
155.213320418823,46.04522296675395,33.48516112498971,28.63206376808803,8.589805765226501,190.7369430907716
155.95678195197752,45.44977334705907,33.51077868558429,27.493509084965552,8.364963679945562,202.51739413859443
156.14768182971676,42.83117173714002,33.10128891302036,28.08288247301286,8.375649763518222,199.4868894840612
155.40319572258738,45.70519665134087,32.525350076098604,27.653261699984164,8.416895794400483,199.84173207231476
155.68811357232494,45.49176069760249,33.06864741844149,28.289055567473255,8.512034773896202,199.67901376916993
156.7058286076396,44.2701425589831,32.04322329030994,26.1077211120557,8.562960564593682,202.71103142282533
153.6066480784757,45.07452594485916,32.300821730011265,27.944619147917116,8.576587876270619,199.42114421959144
154.83754694488744,46.1055771366731,32.85655970227806,28.147395130652,8.358497317296012,202.90482486012067
152.8016008790216,47.490177086379376,32.38929887672452,27.812341039617724,8.466186076042213,192.64569334639606
157.07474306616555,45.732171132396694,33.10157931683611,27.960517876142315,8.591993051945828,202.42783451744953
155.90550260572925,44.59674105971152,32.92916838109427,27.757022277840466,8.585153368117057,190.15556658116782
154.9566196707646,44.540032088517535,32.861882124565106,26.28069420359957,8.49652917289336,201.44187985391952
154.6348801675034,47.80910872504283,32.44723352671191,26.543379771124673,8.833544221319379,195.2923321547092
154.32764421659584,44.814911978754026,31.794922766775407,27.354435489949417,8.514855358311223,194.7129238776806
153.3111788253433,44.46116595184873,32.07214490090342,28.847277967437712,8.566606266713332,197.77779091746152
155.82258883036062,44.18418657133242,32.40803228208331,27.740286175517785,8.400995655596068,197.63652597909018
155.900691262286,47.16856947617355,32.93005026000566,27.811680071701318,8.440711094541992,196.71219086846224
151.73000889362737,44.49559148128118,31.59279053159402,27.48364783696953,8.631994744537879,192.16858118889087
153.15019884487316,42.036716779057826,32.706533263677485,28.852135995827897,8.488327052120926,203.86849105176472
154.28205608564159,42.73603458240918,32.430942339406194,29.037204104267474,8.726774848901432,194.55407292543856
151.0481866108767,45.57988922883395,31.874306688292666,27.882848247032204,8.650309417163426,208.31084842026465
154.99853111925336,46.42720951024141,31.832951428126965,27.858668435825326,8.584395004081275,195.96877322659535
155.20561479780687,43.64550441818302,32.653833802580614,28.364442812730992,8.590123966927711,202.05705703875793
150.80912068266292,46.49912412677404,32.308400601405474,27.780886776442657,8.378190521050476,198.4309803398974
156.16168925420357,43.78486640851684,32.18939512848299,26.936334542096105,8.651148008481549,185.7058288493254
150.62039174853234,45.14076124939138,31.86772795599372,26.25327404475293,8.482494104471462,196.61652121694178
154.27300060948696,46.019234989709005,32.341577037383765,28.588288228646444,8.627084068725107,194.6492887045406
152.53035696053996,47.292192978911054,32.400667418329135,29.60682772878375,8.581742334887839,194.5838709168644
146.35815628351025,46.01779774853036,32.23490755712114,26.140044562186933,8.532742993177315,193.84832030550876
153.2616803446256,45.48205031823842,32.36044986479982,29.121849779817133,8.492556608384907,203.99159434566906
151.44214689401946,43.62214416316434,32.128760023038915,29.437542193339695,8.518084200452785,208.39094385372232
151.89122908026962,46.0662734042965,31.222977419906293,26.990572726665228,8.65364595739677,202.29347266575863
151.69760216292937,47.607892817323986,31.9604712692218,27.35750857586791,8.32982463433721,207.4799602083827
151.78913494059452,43.60762554508545,31.86447760442883,29.99557614992658,8.638781865316593,193.7287231220069
153.97732402347103,43.7014824999045,32.46790603173272,28.787998765170954,8.426584582832524,206.88823322342066
150.65980545841427,44.935047966290796,32.61847013516045,28.701470055325032,8.583972867321462,196.03612055048103
149.33097596938632,46.13417554915393,32.375783924380265,26.139354753186353,8.578476365075591,207.88265992255316
151.7156752778981,43.47687179332631,32.21344558520764,27.35274778731065,8.550585180516945,201.52909746628188
150.1317714201277,46.32810215325894,32.346210463976206,26.502430181487803,8.301975938417742,192.42649757781268
148.01096338817604,43.8739615843923,32.13529582244037,26.47301979669845,8.529085359246233,196.73257777941393
149.05521663769446,43.920812577735134,32.47109965177311,27.289377382735605,8.483380517301448,196.93926100367943
148.8830031940177,45.09875261061563,32.24470024369118,28.79912291584697,8.392666885772382,199.55954446774481
145.52578879009752,45.07359089108407,31.897652852192873,26.773009608431682,8.352706965040262,209.9078833582215
147.57797340575402,46.50272283038732,31.783466510729326,28.251671267298864,8.443912329550326,190.49742681453785
145.2516667816296,45.29694695718605,31.626895124645653,27.377094197546697,8.371807399621456,197.28458933988435
149.04783325755045,44.703849338792224,32.36063371129668,27.47692804485238,8.506609231184953,199.47069962662874
148.12529944481312,45.05204425831698,32.263892986173275,28.172890462903602,8.5391251495854,207.10127667199671
151.41035626108578,43.892819125861955,31.699728898616442,26.640116894005242,8.51843294708802,194.2839376778711
146.57603042941003,45.63457891650662,31.466003878937894,28.253352978098363,8.535529181310322,192.29696318639418
149.57924836501272,44.913318370729215,31.757781811011007,27.452116923495588,8.422751707146986,200.59746937514183
148.81853698019313,43.57454781929773,32.50499931950297,27.29725531355019,8.633038229942029,193.92217657252345
147.59045842934427,44.87389710346977,32.3375423645748,25.73365880099423,8.696852364085471,201.22820354642826
145.44964839379816,44.0855128654328,32.36675236426567,28.27244297288936,8.343762599371042,202.98525110696764
146.5207819153098,48.27069632241267,32.206740591590574,27.22735754213406,8.484735089762683,195.20913859610866
147.57850111630646,44.63551667679315,30.017716691680096,28.180578636457973,8.419437130637876,197.5072059408064
145.6983609196697,46.2203743737037,31.134856199782693,27.966696149914483,8.373483534577376,206.13904353994923
146.7226772865523,45.50007188061664,31.28789747940568,26.425532536137464,8.42129475941291,208.1877244331973
144.33604533586828,48.18773584358802,31.56734030669898,26.571690656656127,8.787076083478091,194.03855150991384
147.86064192722984,44.096745429017986,31.601955845018352,26.736458183321485,8.560525361793307,191.52225732492727
145.1290624627001,47.03339631435371,31.463692333023534,25.745001749431406,8.53852165713551,204.86233938495678
144.82314314624077,44.80295559230241,32.00958617109504,26.566898693602397,8.648992522038073,193.69938644848492
145.97104829249744,45.69665555329331,31.28880160890211,27.17500395752524,8.636353708001824,198.20515672237323
143.19182681907196,43.77183782653861,31.463184162567856,27.27530550883666,8.574553529619195,205.68779941626315
144.80077360661508,46.198407293019834,32.089458256543786,27.275251797555175,8.498765447465377,198.33316936301208
145.73466038419417,44.15615827770012,31.368979677273536,27.98776457194635,8.633258075211366,208.7553583293156
145.2391944785655,46.10373134132446,31.550248223729678,27.217054544011617,8.46954269397028,196.14170546942802
146.70070929466527,45.458715159270284,31.855876498387005,28.119144203510473,8.505575220826998,202.76423337487083
143.5307989010421,45.287176222715516,31.550955203859115,26.455060516198955,8.487889894736886,200.6635003526505
146.2881197699974,45.95839839582584,31.37616099373988,27.36222776986611,8.543135812327288,197.4859016765731
144.26540462963877,46.94519823713741,30.03359837240172,27.514070937755612,8.42266527492302,193.92367600716668
142.67603907656198,44.197774827459206,31.954395673371312,26.52191284034298,8.39881608209201,197.8084454035651
143.77184058082761,47.83159364464432,31.21352862957397,28.53946025669872,8.365236204799155,194.85910487669287
145.77145734274413,46.5118483741499,31.023151230926825,25.989043430895556,8.613916145296459,196.61167202939046
138.99705873333124,43.238597666517435,30.738389575062847,27.104510417985253,8.333119124328226,196.11953633284583
144.98050475214248,44.68875967141468,31.893765681909223,27.237179048624665,8.35812635055325,202.53284431389855
140.94181810825162,45.61255669868242,31.980623228778004,25.76724347590561,8.643767177586879,201.25791591862424
146.37066573689614,42.041668381356025,30.733400910779114,26.222337467786108,8.55122310374966,196.887823078541
145.08537514135364,43.39670250058508,31.28082212634313,25.772640781920952,8.512894348975076,201.45367291302736
144.53453681019582,43.490021163813545,32.04815259804734,25.00984954193135,8.499010643502473,193.54268598216944
141.51950903982163,43.70748784312924,31.382339650252298,28.83364098639029,8.690126567309173,205.07937614588334
140.5153513100078,44.241540925417,31.157836865927262,25.392816807860065,8.520716872057008,197.2822208041524
142.60563068410755,44.11124783910294,31.616782421267644,28.092449613935855,8.60274992550558,200.4825519844304
143.8664296365823,45.84482431780618,31.628119630331362,24.557506077942275,8.531665473336798,201.67855486964368
138.0705532941555,46.6603282992575,30.92753531788366,27.35294447231333,8.466543878247343,196.33994644821888
142.80508828186973,42.558978129057195,30.846857739775512,25.784771801417605,8.505669261973443,200.66428965556253
141.67559939402656,49.36597490907244,30.994542682441626,26.208684847815775,8.499543265458522,201.28097898360292
143.3049871314097,43.667157988381874,31.50642860226956,25.81549007806055,8.621045623444207,200.30035319451213
140.91991167482357,43.95425688695748,30.44806354075437,27.04066787354962,8.678243407268118,199.67985985496267
143.86163914727186,44.09568607362961,30.420003624164064,25.80418316756323,8.47055734889691,202.98071606451757
138.42266070926127,44.26161787757561,30.951612281659482,26.78580235121473,8.284831462859158,201.9799773775742
140.96699545207684,45.227631125558275,31.84862009761291,25.17148249651549,8.53639722664521,201.6308640209194
139.69473448262644,45.593465539667,31.0720818061581,27.47868793596739,8.428030665362172,196.0999992556377
140.42249505393977,43.11925776044528,31.371845647449383,25.80194789502471,8.361845248057566,204.5873843490645
138.78456117766262,42.95635793340157,31.408591302454738,25.45450225514793,8.67004144978553,196.84178658228925
140.5217808811754,44.91147553378945,30.774338931668165,26.376336483838525,8.504275775242041,198.18636180693647
143.50813771335604,45.65032498352249,30.24806525535863,25.458311900243427,8.527322364024222,196.03847775073083
140.7118205127793,46.330292493788825,31.02913777269377,25.516321405703927,8.437618125489859,200.68568422910067
140.99716938061277,44.71842751253327,30.681628308625324,26.748631921644424,8.546884348681019,200.96566783765633
140.78037759901778,42.8713779351162,30.389848917870864,25.68043407478795,8.47641363375375,199.06444455239665
140.58667523293798,43.162777811863506,31.200678318807846,25.157727125038672,8.337268600579987,202.7835205811644
139.30633961499584,43.39011947909789,31.344994793032146,24.713381473654273,8.407215201508922,198.2689558292242
141.23856114564612,46.62855395478555,31.43929966658965,25.34236093521839,8.462359563155676,204.19590923905767
139.9666089595079,45.123063357885194,31.57647900078758,24.702487234920664,8.536639089860419,200.0828618471267
140.78416959599286,42.385264501765626,31.832322686981808,24.915524791457706,8.594999942060658,201.6856378518871
141.0938692981706,42.306432889072205,31.51660337426057,24.78564199353954,8.521828325080698,204.45261755799885
142.67624118254884,47.599371181509596,31.083857626205386,25.527217652050286,8.425326956825769,195.9957046204265
140.3694686798187,47.28935892792579,30.431203125074152,24.822378251960902,8.490851891372037,191.03543502042206
141.88712359900038,45.07575837043148,30.540310680571732,24.556770346423846,8.465822217058824,197.2218750104862
142.19303845097193,44.622997651841196,30.06854970832354,25.916364422478736,8.505214633520486,199.37255597405874
135.22299649801982,42.53431754216389,30.402842279467652,22.34275176437259,8.634783160657014,196.07073853191986
142.9158179845426,48.12690237524003,29.67310820428075,24.897362082256205,8.296528408526918,195.26685108166075
138.57113159884065,44.195924516645306,30.39955906091472,24.794546164496303,8.462084290909072,206.16072551385457
141.16406649646618,45.90934219665709,31.083288570759503,25.54537440765806,8.480266129394176,208.40931122876657
140.9011741387349,46.78330938448393,30.681669586889157,27.887994187630404,8.416583126829805,213.00923246663606
137.48303674224329,46.10136354836485,30.425114678261323,24.069881355018786,8.504954860998911,195.8106081536622
139.75169792489143,46.684333015993055,32.13970049972399,25.936758773385165,8.502372585166052,195.25537088059343
139.26155479591247,44.26815827266159,29.796395555684455,23.916286300156397,8.528813120378983,206.61208827976418
142.74876816675257,45.641424836417094,31.304261036734747,24.153504718526353,8.73594838656818,204.57543933226793
138.1547422259411,46.19023138961882,30.786254644810914,23.785813102209104,8.646628789791576,192.39748814765966
139.98909262735611,45.446805969469146,30.271728945196887,24.521396012509825,8.57741661979876,200.74060720007253
142.73215747866328,45.29505876537002,30.301403184302288,26.019759473606893,8.678525761657358,208.4870242382541
140.22359631711115,48.58366146646966,30.743424281463476,24.67692799195873,8.431328113389645,204.8719337137083
141.3390989594524,46.4396118496935,30.51204002487293,21.29107509606528,8.52112612335979,206.16595807684325
142.19683568773283,46.8954519163688,30.574432504692506,26.556702187441385,8.310344893305949,201.92266489750003
134.77834196849082,45.535643477279116,30.726616117854384,24.389045160398577,8.501813916946919,194.88568829264406
140.80628424975305,44.153755595767386,30.571659531941844,23.18628861430873,8.353791837062678,202.53527279489492
138.68717520859806,45.120248612438196,29.70840980149588,24.002494725498174,8.491083501921723,199.78473524879135
141.20035318578542,45.914665111883494,29.58897833669237,23.17785189392821,8.663879187351464,197.90071988045926
141.5489586169744,44.14346627295984,30.388906624351925,23.95703268485032,8.419208304775575,204.0206186658574
138.80458998567943,45.39823831253673,29.973445004356545,24.89712091283902,8.596290872368206,200.13124139466183
139.7980515033715,43.55378001253177,30.428593430664694,24.73731807099277,8.400614247307246,191.4978363722568
139.23725759582356,45.830410856576684,31.491192961156955,23.172719417463966,8.402948987769017,200.61687760021684
142.88425908353332,48.148009372191915,30.701558558297638,24.206974346530224,8.535173114214247,193.87404857302428
141.14620528654697,46.40762900372103,30.187088404307516,25.149615241168394,8.44436918188232,195.97211923452687
141.76696499145586,43.73986112875028,30.632897822511385,24.447933331195298,8.688174225215862,208.34944965048084
139.65614457769854,45.81314738692808,30.568523213413215,24.28160600329948,8.6100414639576,203.8637586430284
138.1534035767263,42.80255788751816,29.66798342393701,24.313868969399273,8.371204858613067,200.44351210875175
141.43638870888202,42.78121687489706,30.916770393657004,23.527554430150122,8.631368979559781,197.48697859198808
142.23385522910985,46.08941570365313,30.511895073304064,24.802488200541074,8.348838538271718,202.84029846828906
138.73548865363819,45.872283725154254,30.418616160781653,23.281693837558304,8.347673644517155,199.81235525339545
143.25179966347974,44.22558354326979,29.55793316263948,24.115609762010557,8.702894700234337,200.38886842246163
145.4621047053513,44.932653606446976,29.67679305293768,22.710666612630124,8.460783790800836,203.37489744775348
139.58102818216952,44.35801411994418,30.264866175426214,24.28347711580481,8.422656006245289,205.78024918853458
139.90458496615847,43.67759401333015,29.91543565022944,24.58553844049863,8.440023329500397,196.97427683746437
142.24422671028788,43.90583426611823,31.323548030475493,24.115963156362607,8.704738161163197,187.26624185311158
141.39923396739425,44.364694678450434,30.55874641637911,24.06944827538835,8.584960249035532,197.71059926963085
141.963146898235,44.41026739584821,29.268592409050086,23.330891027009482,8.519025036773751,202.45830174833276
139.5872584659337,45.84807183190618,29.65944425244717,24.774416131531417,8.69534875083324,201.17142794891078
145.1996953751928,46.4829821469376,30.28506603630641,23.906937909509214,8.687971860941774,200.26748300848087
141.5664701147211,43.56167023520699,29.455312630052717,22.856258406773318,8.46786840443963,188.61159265043636
143.51831632014714,44.82469651688216,29.335743835401523,23.905804211525876,8.374506436302731,202.23244483082334
144.77354336217982,43.84507836804613,30.36151584041139,23.835254225481453,8.517133944917234,200.3609180270571
143.02039007240543,42.773619709972614,30.123702198125454,23.70343201712878,8.68628359722695,203.36495141524674
138.85561866127122,45.06848952951478,30.391833710586333,23.59094746894108,8.502082200926282,206.37445391841976
140.68952524082522,42.757696559677235,29.666175057517275,22.42576237376286,8.463006369543086,191.94088314114782
136.35136746262486,44.835497359576124,29.58707945718676,24.283915526921255,8.61044217059263,194.96480560644713
145.61861022207145,44.90039615007405,30.213598500480398,22.76000991154302,8.41337308047015,201.93201277071066
144.57914035462613,44.0702713998989,29.430961022284084,24.03848484005593,8.340182231611301,192.78562196341798
144.45498251018935,44.89858004149323,30.164112003423746,23.301276211832462,8.551490474854003,199.18973331911792
141.71177135747726,44.68099206759093,31.683437499073104,20.87527128286372,8.4724732933499,196.15946701307746
138.1880891945812,44.739222901528564,30.507764216033163,23.495255323678975,8.554006546794689,194.23982811901058
143.28148754699532,46.77398537667665,29.865877696451065,23.433113709079443,8.487609701870497,206.28835050027203
147.84324521110963,45.687036302332345,29.908084248571583,22.207554669215515,8.560996643590688,197.47355664710176
144.14911173660883,42.661391976255885,30.726155509795134,23.203182248688915,8.496270594482672,202.01306693734367
141.76653071607728,45.39916540324412,29.90333114802321,24.08144336758513,8.443249949977915,199.87818176147678
143.72656361903054,45.478930212224995,29.82912073268348,23.98952685991898,8.48371500985284,197.93201744649886
144.8716314090937,45.50335261754238,29.124719322081578,23.265306246446244,8.462040546472398,196.16234089518173
143.67142071346717,45.33780899166257,29.470997944035243,24.212039616603708,8.51397860937446,201.97559571578003
